row_type,run_id,family,GoodInitRule,final_label,positive_actual,score_randnorm,InitHardness,P_8,tp,fp,tn,fn,unknown,good_count,bad_count,accuracy_known,precision_known,recall_known,false_basin_rate_good_known,false_basin_rate_bad_known,score_randnorm_median,InitHardness_median,P_8_median
,energy_regularized_seed24,energy_regularized,False,unknown_final,False,0.3052880247137931,-797.8285714285666,0.3460960960960961,,,,,,,,,,,,,,,
,energy_regularized_seed25,energy_regularized,False,false_basin_final,False,0.31800835907686786,-445.82857142856665,0.34234234234234234,,,,,,,,,,,,,,,
,energy_regularized_seed26,energy_regularized,False,unknown_final,False,0.31800835907686786,-605.8285714285666,0.32657657657657657,,,,,,,,,,,,,,,
,energy_regularized_seed27,energy_regularized,False,escapable_final,True,0.3434490278030173,-873.8285714285666,0.3633633633633634,,,,,,,,,,,,,,,
,energy_regularized_seed28,energy_regularized,False,unknown_final,False,0.3434490278030173,-801.8285714285666,0.36186186186186187,,,,,,,,,,,,,,,
,energy_regularized_seed29,energy_regularized,False,unknown_final,False,0.3688896965291667,-413.82857142856665,0.35735735735735735,,,,,,,,,,,,,,,
,energy_regularized_seed30,energy_regularized,False,escapable_final,True,0.3688896965291667,-825.8285714285666,0.3588588588588589,,,,,,,,,,,,,,,
,energy_regularized_seed31,energy_regularized,False,unknown_final,False,0.3943303652553161,-1025.8285714285666,0.38288288288288286,,,,,,,,,,,,,,,
,energy_regularized_seed32,energy_regularized,False,unknown_final,False,0.3943303652553161,-1073.8285714285666,0.38213213213213215,,,,,,,,,,,,,,,
,energy_regularized_seed33,energy_regularized,False,unknown_final,False,0.40705069961839085,-601.8285714285666,0.4016516516516517,,,,,,,,,,,,,,,
,energy_regularized_seed34,energy_regularized,False,unknown_final,False,0.40705069961839085,-469.82857142856665,0.4174174174174174,,,,,,,,,,,,,,,
,energy_regularized_seed35,energy_regularized,False,unknown_final,False,0.40705069961839085,166.17142857143335,0.40615615615615613,,,,,,,,,,,,,,,
,energy_regularized_seed36,energy_regularized,False,false_basin_final,False,0.40705069961839085,-657.8285714285666,0.40765765765765766,,,,,,,,,,,,,,,
,energy_regularized_seed37,energy_regularized,False,unknown_final,False,0.4197710339814656,-749.8285714285666,0.39564564564564564,,,,,,,,,,,,,,,
,energy_regularized_seed38,energy_regularized,False,unknown_final,False,0.4197710339814656,-201.82857142856665,0.42042042042042044,,,,,,,,,,,,,,,
,energy_regularized_seed39,energy_regularized,False,unknown_final,False,0.4324913683445403,-661.8285714285666,0.4016516516516517,,,,,,,,,,,,,,,
,energy_regularized_seed40,energy_regularized,False,unknown_final,False,0.4324913683445403,-137.82857142856665,0.4009009009009009,,,,,,,,,,,,,,,
,exact_perturbation_seed41,exact_perturbation,False,false_basin_final,False,0.07632200617844828,-901.8285714285666,0.08933933933933934,,,,,,,,,,,,,,,
,exact_perturbation_seed42,exact_perturbation,False,unknown_final,False,0.07632200617844828,-949.8285714285666,0.08558558558558559,,,,,,,,,,,,,,,
,exact_perturbation_seed43,exact_perturbation,False,unknown_final,False,0.07632200617844828,-837.8285714285666,0.07057057057057058,,,,,,,,,,,,,,,
,exact_perturbation_seed44,exact_perturbation,False,unknown_final,False,0.089042340541523,-645.8285714285666,0.11261261261261261,,,,,,,,,,,,,,,
,exact_perturbation_seed45,exact_perturbation,False,unknown_final,False,0.089042340541523,-913.8285714285666,0.09759759759759759,,,,,,,,,,,,,,,
,exact_perturbation_seed46,exact_perturbation,False,unknown_final,False,0.089042340541523,-641.8285714285666,0.10285285285285285,,,,,,,,,,,,,,,
,exact_perturbation_seed47,exact_perturbation,False,false_basin_final,False,0.10176267490459771,-873.8285714285666,0.14564564564564564,,,,,,,,,,,,,,,
,exact_perturbation_seed48,exact_perturbation,False,unknown_final,False,0.11448300926767242,-505.82857142856665,0.18093093093093093,,,,,,,,,,,,,,,
,exact_perturbation_seed49,exact_perturbation,False,false_basin_final,False,0.12720334363074715,-1037.8285714285666,0.16516516516516516,,,,,,,,,,,,,,,
,exact_perturbation_seed50,exact_perturbation,False,unknown_final,False,0.12720334363074715,-925.8285714285666,0.16066066066066065,,,,,,,,,,,,,,,
,exact_perturbation_seed51,exact_perturbation,False,unknown_final,False,0.13992367799382185,-809.8285714285666,0.16666666666666666,,,,,,,,,,,,,,,
,exact_perturbation_seed52,exact_perturbation,False,unknown_final,False,0.13992367799382185,-285.82857142856665,0.17717717717717718,,,,,,,,,,,,,,,
,exact_perturbation_seed53,exact_perturbation,False,unknown_final,False,0.15264401235689656,-745.8285714285666,0.18543543543543545,,,,,,,,,,,,,,,
,exact_perturbation_seed54,exact_perturbation,False,unknown_final,False,0.15264401235689656,-965.8285714285666,0.19594594594594594,,,,,,,,,,,,,,,
,exact_perturbation_seed55,exact_perturbation,False,false_basin_final,False,0.16536434671997127,-949.8285714285666,0.2147147147147147,,,,,,,,,,,,,,,
,exact_perturbation_seed56,exact_perturbation,False,unknown_final,False,0.16536434671997127,-461.82857142856665,0.1816816816816817,,,,,,,,,,,,,,,
,exact_perturbation_seed57,exact_perturbation,False,unknown_final,False,0.16536434671997127,-301.82857142856665,0.2012012012012012,,,,,,,,,,,,,,,
,exact_perturbation_seed58,exact_perturbation,False,unknown_final,False,0.178084681083046,-353.82857142856665,0.24624624624624625,,,,,,,,,,,,,,,
,exact_perturbation_seed59,exact_perturbation,False,unknown_final,False,0.19080501544612072,-757.8285714285666,0.2132132132132132,,,,,,,,,,,,,,,
,exact_perturbation_seed60,exact_perturbation,False,unknown_final,False,0.19080501544612072,-361.82857142856665,0.2695195195195195,,,,,,,,,,,,,,,
,low_energy_random_seed61,low_energy_random,False,false_basin_final,False,0.26712702162456897,-1049.8285714285666,0.31681681681681684,,,,,,,,,,,,,,,
,low_energy_random_seed62,low_energy_random,False,unknown_final,False,0.29256769035071845,-861.8285714285666,0.3160660660660661,,,,,,,,,,,,,,,
,low_energy_random_seed63,low_energy_random,False,unknown_final,False,0.33072869343994254,-749.8285714285666,0.3430930930930931,,,,,,,,,,,,,,,
,low_energy_random_seed64,low_energy_random,False,unknown_final,False,0.356169362166092,-645.8285714285666,0.37987987987987987,,,,,,,,,,,,,,,
,low_energy_random_seed65,low_energy_random,False,unknown_final,False,0.3688896965291667,-541.8285714285666,0.3843843843843844,,,,,,,,,,,,,,,
,low_energy_random_seed66,low_energy_random,False,unknown_final,False,0.3943303652553161,-1265.8285714285666,0.3978978978978979,,,,,,,,,,,,,,,
,low_energy_random_seed67,low_energy_random,False,false_basin_final,False,0.40705069961839085,-805.8285714285666,0.4174174174174174,,,,,,,,,,,,,,,
,low_energy_random_seed68,low_energy_random,False,unknown_final,False,0.40705069961839085,-789.8285714285666,0.37462462462462465,,,,,,,,,,,,,,,
,low_energy_random_seed69,low_energy_random,False,unknown_final,False,0.40705069961839085,-689.8285714285666,0.41291291291291293,,,,,,,,,,,,,,,
,low_energy_random_seed70,low_energy_random,False,unknown_final,False,0.4324913683445403,-1197.8285714285666,0.44069069069069067,,,,,,,,,,,,,,,
